upper_band,lower_band,severe_ratio,cooldown_ms,move_budget,tau_ms,use_smoothed_load,total_moves,total_load_moved,avg_mm_smooth,worst_mm_smooth,avg_mm_reported,worst_mm_reported,avg_cv_smooth,worst_cv_smooth,avg_cv_reported,worst_cv_reported
1.1000,0.9000,1.3000,30000,0.0050,0,true,101,3588.35,1.059080,1.232528,1.205785,1.918141,0.045102,0.134664,0.164878,0.550905
1.1000,0.9000,1.3000,0,0.0100,300000,false,1805,98339.60,1.079850,1.265043,1.079850,1.265043,0.060703,0.187888,0.060703,0.187888
1.1000,0.9000,1.3000,30000,0.0050,0,false,1805,98339.60,1.079863,1.360322,1.079863,1.360322,0.060711,0.212808,0.060711,0.212808
1.1000,0.9000,1.3000,30000,0.0050,30000,true,101,3588.35,1.059080,1.232528,1.205785,1.918141,0.045102,0.134664,0.164878,0.550905
1.1000,0.9000,1.3000,30000,0.0050,60000,true,101,3588.35,1.059080,1.232528,1.205785,1.918141,0.045102,0.134664,0.164878,0.550905
1.1000,0.9000,1.3000,30000,0.0050,30000,false,1805,98339.60,1.079863,1.360322,1.079863,1.360322,0.060711,0.212808,0.060711,0.212808
1.1000,0.9000,1.3000,30000,0.0050,300000,true,101,3588.35,1.059080,1.232528,1.205785,1.918141,0.045102,0.134664,0.164878,0.550905
1.1000,0.9000,1.3000,30000,0.0050,60000,false,1805,98339.60,1.079863,1.360322,1.079863,1.360322,0.060711,0.212808,0.060711,0.212808
1.1000,0.9000,1.3000,30000,0.0100,0,true,101,3588.35,1.059080,1.232528,1.205784,1.918141,0.045101,0.134664,0.164877,0.550905
1.1000,0.9000,1.3000,30000,0.0100,30000,true,101,3588.35,1.059080,1.232528,1.205784,1.918141,0.045101,0.134664,0.164877,0.550905
1.1000,0.9000,1.3000,30000,0.0050,300000,false,1805,98339.60,1.079863,1.360322,1.079863,1.360322,0.060711,0.212808,0.060711,0.212808
1.1000,0.9000,1.3000,30000,0.0100,60000,true,101,3588.35,1.059080,1.232528,1.205784,1.918141,0.045101,0.134664,0.164877,0.550905
1.1000,0.9000,1.3000,30000,0.0100,0,false,1805,98339.60,1.079850,1.265043,1.079850,1.265043,0.060703,0.187888,0.060703,0.187888
1.1000,0.9000,1.3000,30000,0.0100,30000,false,1805,98339.60,1.079850,1.265043,1.079850,1.265043,0.060703,0.187888,0.060703,0.187888
1.1000,0.9000,1.3000,30000,0.0100,300000,true,101,3588.35,1.059080,1.232528,1.205784,1.918141,0.045101,0.134664,0.164877,0.550905
1.1000,0.9000,1.3000,30000,0.0100,60000,false,1805,98339.60,1.079850,1.265043,1.079850,1.265043,0.060703,0.187888,0.060703,0.187888
1.1000,0.9000,1.3000,60000,0.0050,0,true,101,3589.94,1.059147,1.232528,1.205723,1.918141,0.045120,0.134670,0.164810,0.550905
1.1000,0.9000,1.3000,30000,0.0100,300000,false,1805,98339.60,1.079850,1.265043,1.079850,1.265043,0.060703,0.187888,0.060703,0.187888
1.1000,0.9000,1.3000,60000,0.0050,30000,true,101,3589.94,1.059147,1.232528,1.205723,1.918141,0.045120,0.134670,0.164810,0.550905
1.1000,0.9000,1.3000,60000,0.0050,0,false,1805,98339.60,1.079863,1.360322,1.079863,1.360322,0.060711,0.212808,0.060711,0.212808
1.1000,0.9000,1.3000,60000,0.0050,60000,true,101,3589.94,1.059147,1.232528,1.205723,1.918141,0.045120,0.134670,0.164810,0.550905
1.1000,0.9000,1.3000,60000,0.0050,300000,true,101,3589.94,1.059147,1.232528,1.205723,1.918141,0.045120,0.134670,0.164810,0.550905
1.1000,0.9000,1.3000,60000,0.0050,30000,false,1805,98339.60,1.079863,1.360322,1.079863,1.360322,0.060711,0.212808,0.060711,0.212808
1.1000,0.9000,1.3000,60000,0.0100,0,true,101,3589.94,1.059146,1.232528,1.205722,1.918141,0.045120,0.134670,0.164809,0.550905
1.1000,0.9000,1.3000,60000,0.0050,60000,false,1805,98339.60,1.079863,1.360322,1.079863,1.360322,0.060711,0.212808,0.060711,0.212808
1.1000,0.9000,1.3000,60000,0.0050,300000,false,1805,98339.60,1.079863,1.360322,1.079863,1.360322,0.060711,0.212808,0.060711,0.212808
1.1000,0.9000,1.3000,60000,0.0100,0,false,1805,98339.60,1.079850,1.265043,1.079850,1.265043,0.060703,0.187888,0.060703,0.187888
1.1000,0.9000,1.3000,60000,0.0100,30000,true,101,3589.94,1.059146,1.232528,1.205722,1.918141,0.045120,0.134670,0.164809,0.550905
1.1000,0.9000,1.3000,60000,0.0100,60000,true,101,3589.94,1.059146,1.232528,1.205722,1.918141,0.045120,0.134670,0.164809,0.550905
1.1000,0.9000,1.3000,60000,0.0100,30000,false,1805,98339.60,1.079850,1.265043,1.079850,1.265043,0.060703,0.187888,0.060703,0.187888
1.1000,0.9000,1.3000,60000,0.0100,300000,true,101,3589.94,1.059146,1.232528,1.205722,1.918141,0.045120,0.134670,0.164809,0.550905
1.1000,0.9000,1.3000,60000,0.0100,60000,false,1805,98339.60,1.079850,1.265043,1.079850,1.265043,0.060703,0.187888,0.060703,0.187888
1.1000,0.9000,1.3000,120000,0.0050,0,true,89,3425.46,1.063666,1.239447,1.195072,1.812093,0.048036,0.138404,0.157466,0.472007
1.1000,0.9000,1.3000,60000,0.0100,300000,false,1805,98339.60,1.079850,1.265043,1.079850,1.265043,0.060703,0.187888,0.060703,0.187888
1.1000,0.9000,1.3000,120000,0.0050,30000,true,89,3425.46,1.063666,1.239447,1.195072,1.812093,0.048036,0.138404,0.157466,0.472007
1.1000,0.9000,1.3000,120000,0.0050,0,false,1805,98339.60,1.079863,1.360322,1.079863,1.360322,0.060711,0.212808,0.060711,0.212808
1.1000,0.9000,1.3000,120000,0.0050,60000,true,89,3425.46,1.063666,1.239447,1.195072,1.812093,0.048036,0.138404,0.157466,0.472007
1.1000,0.9000,1.3000,120000,0.0050,30000,false,1805,98339.60,1.079863,1.360322,1.079863,1.360322,0.060711,0.212808,0.060711,0.212808
1.1000,0.9000,1.3000,120000,0.0050,300000,true,89,3425.46,1.063666,1.239447,1.195072,1.812093,0.048036,0.138404,0.157466,0.472007
1.1000,0.9000,1.3000,120000,0.0100,0,true,89,3425.46,1.063666,1.239447,1.195072,1.812093,0.048036,0.138404,0.157466,0.472007
1.1000,0.9000,1.3000,120000,0.0050,60000,false,1805,98339.60,1.079863,1.360322,1.079863,1.360322,0.060711,0.212808,0.060711,0.212808
1.1000,0.9000,1.3000,120000,0.0050,300000,false,1805,98339.60,1.079863,1.360322,1.079863,1.360322,0.060711,0.212808,0.060711,0.212808
1.1000,0.9000,1.3000,120000,0.0100,30000,true,89,3425.46,1.063666,1.239447,1.195072,1.812093,0.048036,0.138404,0.157466,0.472007
1.1000,0.9000,1.3000,120000,0.0100,0,false,1805,98339.60,1.079850,1.265043,1.079850,1.265043,0.060703,0.187888,0.060703,0.187888
1.1000,0.9000,1.3000,120000,0.0100,60000,true,89,3425.46,1.063666,1.239447,1.195072,1.812093,0.048036,0.138404,0.157466,0.472007
1.1000,0.9000,1.3000,120000,0.0100,30000,false,1805,98339.60,1.079850,1.265043,1.079850,1.265043,0.060703,0.187888,0.060703,0.187888
1.1000,0.9000,1.3000,120000,0.0100,300000,true,89,3425.46,1.063666,1.239447,1.195072,1.812093,0.048036,0.138404,0.157466,0.472007
1.1000,0.9000,1.3000,120000,0.0100,60000,false,1805,98339.60,1.079850,1.265043,1.079850,1.265043,0.060703,0.187888,0.060703,0.187888
1.1000,0.9000,1.5000,0,0.0050,0,true,84,3432.68,1.059952,1.195254,1.235821,1.761573,0.047935,0.116085,0.193955,0.465333
1.1000,0.9000,1.3000,120000,0.0100,300000,false,1805,98339.60,1.079850,1.265043,1.079850,1.265043,0.060703,0.187888,0.060703,0.187888
1.1000,0.9000,1.5000,0,0.0050,30000,true,84,3432.68,1.059952,1.195254,1.235821,1.761573,0.047935,0.116085,0.193955,0.465333
1.1000,0.9000,1.5000,0,0.0050,0,false,1805,98339.60,1.079863,1.360322,1.079863,1.360322,0.060711,0.212808,0.060711,0.212808
1.1000,0.9000,1.5000,0,0.0050,60000,true,84,3432.68,1.059952,1.195254,1.235821,1.761573,0.047935,0.116085,0.193955,0.465333
1.1000,0.9000,1.5000,0,0.0050,30000,false,1805,98339.60,1.079863,1.360322,1.079863,1.360322,0.060711,0.212808,0.060711,0.212808
1.1000,0.9000,1.5000,0,0.0050,300000,true,84,3432.68,1.059952,1.195254,1.235821,1.761573,0.047935,0.116085,0.193955,0.465333
1.1000,0.9000,1.5000,0,0.0050,60000,false,1805,98339.60,1.079863,1.360322,1.079863,1.360322,0.060711,0.212808,0.060711,0.212808
1.1000,0.9000,1.5000,30000,0.0050,0,true,101,3588.35,1.059080,1.232528,1.205785,1.918141,0.045102,0.134664,0.164878,0.550905
1.1000,0.9000,1.5000,30000,0.0050,30000,true,101,3588.35,1.059080,1.232528,1.205785,1.918141,0.045102,0.134664,0.164878,0.550905
1.1000,0.9000,1.5000,0,0.0050,300000,false,1805,98339.60,1.079863,1.360322,1.079863,1.360322,0.060711,0.212808,0.060711,0.212808
1.1000,0.9000,1.5000,30000,0.0050,0,false,1805,98339.60,1.079863,1.360322,1.079863,1.360322,0.060711,0.212808,0.060711,0.212808
1.1000,0.9000,1.5000,30000,0.0050,60000,true,101,3588.35,1.059080,1.232528,1.205785,1.918141,0.045102,0.134664,0.164878,0.550905
1.1000,0.9000,1.5000,30000,0.0050,30000,false,1805,98339.60,1.079863,1.360322,1.079863,1.360322,0.060711,0.212808,0.060711,0.212808
1.1000,0.9000,1.5000,30000,0.0050,300000,true,101,3588.35,1.059080,1.232528,1.205785,1.918141,0.045102,0.134664,0.164878,0.550905
1.1000,0.9000,1.5000,30000,0.0050,60000,false,1805,98339.60,1.079863,1.360322,1.079863,1.360322,0.060711,0.212808,0.060711,0.212808
1.1000,0.9000,1.5000,30000,0.0050,300000,false,1805,98339.60,1.079863,1.360322,1.079863,1.360322,0.060711,0.212808,0.060711,0.212808
1.1000,0.9000,1.5000,60000,0.0050,0,true,101,3589.94,1.059147,1.232528,1.205723,1.918141,0.045120,0.134670,0.164810,0.550905
1.1000,0.9000,1.5000,60000,0.0050,30000,true,101,3589.94,1.059147,1.232528,1.205723,1.918141,0.045120,0.134670,0.164810,0.550905
1.1000,0.9000,1.5000,60000,0.0050,0,false,1805,98339.60,1.079863,1.360322,1.079863,1.360322,0.060711,0.212808,0.060711,0.212808
1.1000,0.9000,1.5000,60000,0.0050,60000,true,101,3589.94,1.059147,1.232528,1.205723,1.918141,0.045120,0.134670,0.164810,0.550905
1.1000,0.9000,1.5000,60000,0.0050,30000,false,1805,98339.60,1.079863,1.360322,1.079863,1.360322,0.060711,0.212808,0.060711,0.212808
1.1000,0.9000,1.5000,60000,0.0050,300000,true,101,3589.94,1.059147,1.232528,1.205723,1.918141,0.045120,0.134670,0.164810,0.550905
1.1000,0.9000,1.5000,60000,0.0050,60000,false,1805,98339.60,1.079863,1.360322,1.079863,1.360322,0.060711,0.212808,0.060711,0.212808
1.1000,0.9000,1.5000,60000,0.0100,0,true,101,3589.94,1.059146,1.232528,1.205722,1.918141,0.045120,0.134670,0.164809,0.550905
1.1000,0.9000,1.5000,60000,0.0050,300000,false,1805,98339.60,1.079863,1.360322,1.079863,1.360322,0.060711,0.212808,0.060711,0.212808
1.1000,0.9000,1.5000,60000,0.0100,30000,true,101,3589.94,1.059146,1.232528,1.205722,1.918141,0.045120,0.134670,0.164809,0.550905
1.1000,0.9000,1.5000,60000,0.0100,0,false,1805,98339.60,1.079850,1.265043,1.079850,1.265043,0.060703,0.187888,0.060703,0.187888
1.1000,0.9000,1.5000,60000,0.0100,60000,true,101,3589.94,1.059146,1.232528,1.205722,1.918141,0.045120,0.134670,0.164809,0.550905
1.1000,0.9000,1.5000,60000,0.0100,30000,false,1805,98339.60,1.079850,1.265043,1.079850,1.265043,0.060703,0.187888,0.060703,0.187888
1.1000,0.9000,1.5000,60000,0.0100,300000,true,101,3589.94,1.059146,1.232528,1.205722,1.918141,0.045120,0.134670,0.164809,0.550905
1.1000,0.9000,1.5000,60000,0.0100,60000,false,1805,98339.60,1.079850,1.265043,1.079850,1.265043,0.060703,0.187888,0.060703,0.187888
1.1000,0.9000,1.5000,120000,0.0050,0,true,89,3425.46,1.063666,1.239447,1.195072,1.812093,0.048036,0.138404,0.157466,0.472007
1.1000,0.9000,1.5000,60000,0.0100,300000,false,1805,98339.60,1.079850,1.265043,1.079850,1.265043,0.060703,0.187888,0.060703,0.187888
1.1000,0.9000,1.5000,120000,0.0050,30000,true,89,3425.46,1.063666,1.239447,1.195072,1.812093,0.048036,0.138404,0.157466,0.472007
1.1000,0.9000,1.5000,120000,0.0050,0,false,1805,98339.60,1.079863,1.360322,1.079863,1.360322,0.060711,0.212808,0.060711,0.212808
1.1000,0.9000,1.5000,120000,0.0050,60000,true,89,3425.46,1.063666,1.239447,1.195072,1.812093,0.048036,0.138404,0.157466,0.472007
1.1000,0.9000,1.5000,120000,0.0050,30000,false,1805,98339.60,1.079863,1.360322,1.079863,1.360322,0.060711,0.212808,0.060711,0.212808
1.1000,0.9000,1.5000,120000,0.0050,300000,true,89,3425.46,1.063666,1.239447,1.195072,1.812093,0.048036,0.138404,0.157466,0.472007
1.1000,0.9000,1.5000,120000,0.0050,60000,false,1805,98339.60,1.079863,1.360322,1.079863,1.360322,0.060711,0.212808,0.060711,0.212808
1.1000,0.9000,1.7000,0,0.0050,0,true,84,3432.68,1.059952,1.195254,1.235821,1.761573,0.047935,0.116085,0.193955,0.465333
1.1000,0.9000,1.5000,120000,0.0050,300000,false,1805,98339.60,1.079863,1.360322,1.079863,1.360322,0.060711,0.212808,0.060711,0.212808
1.1000,0.9000,1.7000,0,0.0050,30000,true,84,3432.68,1.059952,1.195254,1.235821,1.761573,0.047935,0.116085,0.193955,0.465333
1.1000,0.9000,1.7000,0,0.0050,60000,true,84,3432.68,1.059952,1.195254,1.235821,1.761573,0.047935,0.116085,0.193955,0.465333
1.1000,0.9000,1.7000,0,0.0050,0,false,1805,98339.60,1.079863,1.360322,1.079863,1.360322,0.060711,0.212808,0.060711,0.212808
1.1000,0.9000,1.7000,0,0.0050,30000,false,1805,98339.60,1.079863,1.360322,1.079863,1.360322,0.060711,0.212808,0.060711,0.212808
1.1000,0.9000,1.7000,0,0.0050,300000,true,84,3432.68,1.059952,1.195254,1.235821,1.761573,0.047935,0.116085,0.193955,0.465333
1.1000,0.9000,1.7000,0,0.0050,60000,false,1805,98339.60,1.079863,1.360322,1.079863,1.360322,0.060711,0.212808,0.060711,0.212808
1.1000,0.9000,1.7000,0,0.0100,0,true,84,3432.68,1.059952,1.195254,1.235821,1.761573,0.047935,0.116085,0.193955,0.465333
1.1000,0.9000,1.7000,0,0.0100,30000,true,84,3432.68,1.059952,1.195254,1.235821,1.761573,0.047935,0.116085,0.193955,0.465333
1.1000,0.9000,1.7000,0,0.0050,300000,false,1805,98339.60,1.079863,1.360322,1.079863,1.360322,0.060711,0.212808,0.060711,0.212808
1.1000,0.9000,1.7000,0,0.0100,0,false,1805,98339.60,1.079850,1.265043,1.079850,1.265043,0.060703,0.187888,0.060703,0.187888
1.1000,0.9000,1.7000,0,0.0100,60000,true,84,3432.68,1.059952,1.195254,1.235821,1.761573,0.047935,0.116085,0.193955,0.465333
1.1000,0.9000,1.7000,0,0.0100,30000,false,1805,98339.60,1.079850,1.265043,1.079850,1.265043,0.060703,0.187888,0.060703,0.187888
1.1000,0.9000,1.7000,0,0.0100,300000,true,84,3432.68,1.059952,1.195254,1.235821,1.761573,0.047935,0.116085,0.193955,0.465333
1.1000,0.9000,1.7000,0,0.0100,60000,false,1805,98339.60,1.079850,1.265043,1.079850,1.265043,0.060703,0.187888,0.060703,0.187888
1.1000,0.9000,1.7000,30000,0.0050,0,true,101,3588.35,1.059080,1.232528,1.205785,1.918141,0.045102,0.134664,0.164878,0.550905
1.1000,0.9000,1.7000,0,0.0100,300000,false,1805,98339.60,1.079850,1.265043,1.079850,1.265043,0.060703,0.187888,0.060703,0.187888
1.1000,0.9000,1.7000,30000,0.0050,30000,true,101,3588.35,1.059080,1.232528,1.205785,1.918141,0.045102,0.134664,0.164878,0.550905
1.1000,0.9000,1.7000,30000,0.0050,0,false,1805,98339.60,1.079863,1.360322,1.079863,1.360322,0.060711,0.212808,0.060711,0.212808
1.1000,0.9000,1.7000,30000,0.0050,60000,true,101,3588.35,1.059080,1.232528,1.205785,1.918141,0.045102,0.134664,0.164878,0.550905
1.1000,0.9000,1.7000,30000,0.0050,30000,false,1805,98339.60,1.079863,1.360322,1.079863,1.360322,0.060711,0.212808,0.060711,0.212808
1.1000,0.9000,1.7000,30000,0.0050,300000,true,101,3588.35,1.059080,1.232528,1.205785,1.918141,0.045102,0.134664,0.164878,0.550905
1.1000,0.9000,1.7000,30000,0.0050,60000,false,1805,98339.60,1.079863,1.360322,1.079863,1.360322,0.060711,0.212808,0.060711,0.212808
1.1000,0.9000,1.7000,30000,0.0100,0,true,101,3588.35,1.059080,1.232528,1.205784,1.918141,0.045101,0.134664,0.164877,0.550905
1.1000,0.9000,1.7000,30000,0.0050,300000,false,1805,98339.60,1.079863,1.360322,1.079863,1.360322,0.060711,0.212808,0.060711,0.212808
1.1000,0.9000,1.7000,30000,0.0100,30000,true,101,3588.35,1.059080,1.232528,1.205784,1.918141,0.045101,0.134664,0.164877,0.550905
1.1000,0.9000,1.7000,30000,0.0100,0,false,1805,98339.60,1.079850,1.265043,1.079850,1.265043,0.060703,0.187888,0.060703,0.187888
1.1000,0.9000,1.7000,30000,0.0100,60000,true,101,3588.35,1.059080,1.232528,1.205784,1.918141,0.045101,0.134664,0.164877,0.550905
1.1000,0.9000,1.7000,30000,0.0100,30000,false,1805,98339.60,1.079850,1.265043,1.079850,1.265043,0.060703,0.187888,0.060703,0.187888
1.1000,0.9000,1.7000,30000,0.0100,300000,true,101,3588.35,1.059080,1.232528,1.205784,1.918141,0.045101,0.134664,0.164877,0.550905
1.1000,0.9000,1.7000,30000,0.0100,60000,false,1805,98339.60,1.079850,1.265043,1.079850,1.265043,0.060703,0.187888,0.060703,0.187888
1.1000,0.9000,1.7000,60000,0.0050,0,true,101,3589.94,1.059147,1.232528,1.205723,1.918141,0.045120,0.134670,0.164810,0.550905
1.1000,0.9000,1.7000,30000,0.0100,300000,false,1805,98339.60,1.079850,1.265043,1.079850,1.265043,0.060703,0.187888,0.060703,0.187888
1.1000,0.9000,1.7000,60000,0.0050,30000,true,101,3589.94,1.059147,1.232528,1.205723,1.918141,0.045120,0.134670,0.164810,0.550905
1.1000,0.9000,1.7000,60000,0.0050,0,false,1805,98339.60,1.079863,1.360322,1.079863,1.360322,0.060711,0.212808,0.060711,0.212808
1.1000,0.9000,1.7000,60000,0.0050,60000,true,101,3589.94,1.059147,1.232528,1.205723,1.918141,0.045120,0.134670,0.164810,0.550905
1.1000,0.9000,1.7000,60000,0.0050,30000,false,1805,98339.60,1.079863,1.360322,1.079863,1.360322,0.060711,0.212808,0.060711,0.212808
1.1000,0.9000,1.7000,60000,0.0050,300000,true,101,3589.94,1.059147,1.232528,1.205723,1.918141,0.045120,0.134670,0.164810,0.550905
1.1000,0.9000,1.7000,60000,0.0050,60000,false,1805,98339.60,1.079863,1.360322,1.079863,1.360322,0.060711,0.212808,0.060711,0.212808
1.1000,0.9000,1.7000,60000,0.0100,0,true,101,3589.94,1.059146,1.232528,1.205722,1.918141,0.045120,0.134670,0.164809,0.550905
1.1000,0.9000,1.7000,60000,0.0050,300000,false,1805,98339.60,1.079863,1.360322,1.079863,1.360322,0.060711,0.212808,0.060711,0.212808
1.1000,0.9000,1.7000,60000,0.0100,30000,true,101,3589.94,1.059146,1.232528,1.205722,1.918141,0.045120,0.134670,0.164809,0.550905
1.1000,0.9000,1.7000,60000,0.0100,0,false,1805,98339.60,1.079850,1.265043,1.079850,1.265043,0.060703,0.187888,0.060703,0.187888
1.1000,0.9000,1.7000,60000,0.0100,60000,true,101,3589.94,1.059146,1.232528,1.205722,1.918141,0.045120,0.134670,0.164809,0.550905
1.1000,0.9000,1.7000,60000,0.0100,30000,false,1805,98339.60,1.079850,1.265043,1.079850,1.265043,0.060703,0.187888,0.060703,0.187888
1.1000,0.9000,1.7000,60000,0.0100,300000,true,101,3589.94,1.059146,1.232528,1.205722,1.918141,0.045120,0.134670,0.164809,0.550905
1.1000,0.9000,1.7000,60000,0.0100,60000,false,1805,98339.60,1.079850,1.265043,1.079850,1.265043,0.060703,0.187888,0.060703,0.187888
1.1000,0.9000,1.7000,120000,0.0050,0,true,89,3425.46,1.063666,1.239447,1.195072,1.812093,0.048036,0.138404,0.157466,0.472007
1.1000,0.9000,1.7000,60000,0.0100,300000,false,1805,98339.60,1.079850,1.265043,1.079850,1.265043,0.060703,0.187888,0.060703,0.187888
1.1000,0.9000,1.7000,120000,0.0050,30000,true,89,3425.46,1.063666,1.239447,1.195072,1.812093,0.048036,0.138404,0.157466,0.472007
1.1000,0.9000,1.7000,120000,0.0050,0,false,1805,98339.60,1.079863,1.360322,1.079863,1.360322,0.060711,0.212808,0.060711,0.212808
1.1000,0.9000,1.7000,120000,0.0050,60000,true,89,3425.46,1.063666,1.239447,1.195072,1.812093,0.048036,0.138404,0.157466,0.472007
1.1000,0.9000,1.7000,120000,0.0050,30000,false,1805,98339.60,1.079863,1.360322,1.079863,1.360322,0.060711,0.212808,0.060711,0.212808
1.1000,0.9000,1.7000,120000,0.0050,300000,true,89,3425.46,1.063666,1.239447,1.195072,1.812093,0.048036,0.138404,0.157466,0.472007
1.1000,0.9000,1.7000,120000,0.0050,60000,false,1805,98339.60,1.079863,1.360322,1.079863,1.360322,0.060711,0.212808,0.060711,0.212808
1.1000,0.9000,1.7000,120000,0.0100,0,true,89,3425.46,1.063666,1.239447,1.195072,1.812093,0.048036,0.138404,0.157466,0.472007
1.1000,0.9000,1.7000,120000,0.0050,300000,false,1805,98339.60,1.079863,1.360322,1.079863,1.360322,0.060711,0.212808,0.060711,0.212808
1.1000,0.9000,1.7000,120000,0.0100,30000,true,89,3425.46,1.063666,1.239447,1.195072,1.812093,0.048036,0.138404,0.157466,0.472007
1.1000,0.9000,1.7000,120000,0.0100,0,false,1805,98339.60,1.079850,1.265043,1.079850,1.265043,0.060703,0.187888,0.060703,0.187888
1.1000,0.9000,1.7000,120000,0.0100,60000,true,89,3425.46,1.063666,1.239447,1.195072,1.812093,0.048036,0.138404,0.157466,0.472007
1.1000,0.9000,1.7000,120000,0.0100,30000,false,1805,98339.60,1.079850,1.265043,1.079850,1.265043,0.060703,0.187888,0.060703,0.187888
1.1000,0.9000,1.7000,120000,0.0100,300000,true,89,3425.46,1.063666,1.239447,1.195072,1.812093,0.048036,0.138404,0.157466,0.472007
1.1000,0.9000,1.7000,120000,0.0100,60000,false,1805,98339.60,1.079850,1.265043,1.079850,1.265043,0.060703,0.187888,0.060703,0.187888
1.1000,0.9500,1.3000,0,0.0050,0,true,91,2966.51,1.049567,1.106693,1.155783,1.703979,0.040839,0.112861,0.125912,0.409189
1.1000,0.9000,1.7000,120000,0.0100,300000,false,1805,98339.60,1.079850,1.265043,1.079850,1.265043,0.060703,0.187888,0.060703,0.187888
1.1000,0.9500,1.3000,0,0.0050,30000,true,91,2966.51,1.049567,1.106693,1.155783,1.703979,0.040839,0.112861,0.125912,0.409189
1.1000,0.9500,1.3000,0,0.0050,0,false,2185,112730.30,1.060581,1.378538,1.060581,1.378538,0.050662,0.223761,0.050662,0.223761
1.1000,0.9500,1.3000,0,0.0050,60000,true,91,2966.51,1.049567,1.106693,1.155783,1.703979,0.040839,0.112861,0.125912,0.409189
1.1000,0.9500,1.3000,0,0.0050,30000,false,2105,109746.30,1.064758,1.437306,1.064758,1.437306,0.052202,0.255352,0.052202,0.255352
1.1000,0.9500,1.3000,0,0.0050,300000,true,91,2966.51,1.049567,1.106693,1.155783,1.703979,0.040839,0.112861,0.125912,0.409189
1.1000,0.9500,1.3000,0,0.0050,60000,false,2198,113822.30,1.060353,1.269651,1.060353,1.269651,0.049993,0.160842,0.049993,0.160842
1.1000,0.9500,1.3000,0,0.0100,0,true,91,2966.51,1.049567,1.106693,1.155783,1.703979,0.040839,0.112861,0.125912,0.409189
1.1000,0.9500,1.3000,0,0.0050,300000,false,2155,106399.40,1.063297,1.258979,1.063297,1.258979,0.052209,0.173059,0.052209,0.173059
1.1000,0.9500,1.3000,0,0.0100,30000,true,91,2966.51,1.049567,1.106693,1.155783,1.703979,0.040839,0.112861,0.125912,0.409189
1.1000,0.9500,1.3000,0,0.0100,0,false,2198,113822.30,1.060338,1.246107,1.060338,1.246107,0.049984,0.160842,0.049984,0.160842
1.1000,0.9500,1.3000,0,0.0100,60000,true,91,2966.51,1.049567,1.106693,1.155783,1.703979,0.040839,0.112861,0.125912,0.409189
1.1000,0.9500,1.3000,0,0.0100,300000,true,91,2966.51,1.049567,1.106693,1.155783,1.703979,0.040839,0.112861,0.125912,0.409189
1.1000,0.9500,1.3000,0,0.0100,30000,false,2166,107147.10,1.061324,1.246107,1.061324,1.246107,0.050690,0.163874,0.050690,0.163874
1.1000,0.9500,1.3000,0,0.0100,60000,false,2091,109236.60,1.063988,1.255220,1.063988,1.255220,0.052155,0.163716,0.052155,0.163716
1.1000,0.9500,1.3000,30000,0.0050,0,true,89,2943.69,1.050189,1.108473,1.154156,1.703979,0.041547,0.113280,0.124918,0.409189
1.1000,0.9500,1.3000,0,0.0100,300000,false,2165,108677.60,1.062845,1.246107,1.062845,1.246107,0.051979,0.168294,0.051979,0.168294
1.1000,0.9500,1.3000,30000,0.0050,30000,true,89,2943.69,1.050189,1.108473,1.154156,1.703979,0.041547,0.113280,0.124918,0.409189
1.1000,0.9500,1.3000,30000,0.0050,0,false,2155,106399.40,1.063297,1.258979,1.063297,1.258979,0.052209,0.173059,0.052209,0.173059
1.1000,0.9500,1.3000,30000,0.0050,60000,true,89,2943.69,1.050189,1.108473,1.154156,1.703979,0.041547,0.113280,0.124918,0.409189
1.1000,0.9500,1.3000,30000,0.0050,30000,false,2105,109746.30,1.064758,1.437306,1.064758,1.437306,0.052202,0.255352,0.052202,0.255352
1.1000,0.9500,1.3000,30000,0.0050,300000,true,89,2943.69,1.050189,1.108473,1.154156,1.703979,0.041547,0.113280,0.124918,0.409189
1.1000,0.9500,1.3000,30000,0.0100,0,true,89,2943.69,1.050189,1.108473,1.154156,1.703979,0.041547,0.113280,0.124918,0.409189
1.1000,0.9500,1.3000,30000,0.0050,60000,false,2185,112730.30,1.060581,1.378538,1.060581,1.378538,0.050662,0.223761,0.050662,0.223761
1.1000,0.9500,1.3000,30000,0.0050,300000,false,2155,106399.40,1.063297,1.258979,1.063297,1.258979,0.052209,0.173059,0.052209,0.173059
1.1000,0.9500,1.3000,30000,0.0100,30000,true,89,2943.69,1.050189,1.108473,1.154156,1.703979,0.041547,0.113280,0.124918,0.409189
1.1000,0.9500,1.3000,30000,0.0100,60000,true,89,2943.69,1.050189,1.108473,1.154156,1.703979,0.041547,0.113280,0.124918,0.409189
1.1000,0.9500,1.3000,30000,0.0100,0,false,2091,109236.60,1.063988,1.255220,1.063988,1.255220,0.052155,0.163716,0.052155,0.163716
1.1000,0.9500,1.3000,30000,0.0100,30000,false,2155,106399.40,1.063273,1.258979,1.063273,1.258979,0.052195,0.173059,0.052195,0.173059
1.1000,0.9500,1.3000,30000,0.0100,300000,true,89,2943.69,1.050189,1.108473,1.154156,1.703979,0.041547,0.113280,0.124918,0.409189
1.1000,0.9500,1.3000,30000,0.0100,60000,false,2155,106399.40,1.063273,1.258979,1.063273,1.258979,0.052195,0.173059,0.052195,0.173059
